GLAUX_TEXT_ID	TLG	STARTDATE	ENDDATE	AUTHOR_STANDARD	TITLE_STANDARD	GENRE_STANDARD	DIALECT	SOURCE	SOURCE_LICENSE	SOURCE_FORMAT	TOKENS	TM_TEXT	TREEBANK_ANNOTATIONS	ORIGINAL_TREEBANK_LINK	TREEBANK_ANNOTATORS
1697	1131-001	101	300	Anonymus Ad Avircium Marcellum Contra Cataphrygas	Ad Avircium Marcellum contra Cataphrygas	Theology	Koine	https://www.hs-augsburg.de/~harsch/augustana.html	NA	TXT	1294	15186	NA	NA	NA
1698	0008-001	101	300	Athenaeus	Deipnosophistae	Polyhistory		Perseus	CC BY-SA 4.0	XML	314256	75	Vanessa Gorman's Ancient Greek Prose Dependency Treebanks	https://github.com/vgorman1/Greek-Dependency-Trees	Vanessa Gorman
1699	0141-002	101	300	Athenaeus	Epigramma	Lyric poetry		Perseus	CC BY-SA 4.0	XML	45	11622	NA	NA	NA
1700	0385-001	101	300	Cassius Dio	Historiae Romanae	History		Perseus	CC BY-SA 4.0	XML	215016		NA	NA	NA
1702	0555-001	101	300	Clemens Alexandrinus	Protrepticus	Philosophy	Koine	Perseus	CC BY-SA 4.0	XML	27814	114	NA	NA	NA
1703	0555-002	101	300	Clemens Alexandrinus	Paedagogus	Philosophy	Koine	First1K	CC BY-SA 4.0	XML	67215	6415	NA	NA	NA
1704	0555-003	101	300	Clemens Alexandrinus	Hymnus Christi servatoris	Religious Poetry		First1K	CC BY-SA 4.0	XML	177	12657 / 15851	NA	NA	NA
1705	0555-004	101	300	Clemens Alexandrinus	Stromata	Philosophy	Koine	http://remacle.org	NA	TXT	191379	444	NA	NA	NA
1706	0555-005	101	300	Clemens Alexandrinus	Eclogae propheticae	Philosophy	Koine	First1K	CC BY-SA 4.0	XML	6024	3036	NA	NA	NA
1707	0555-006	101	300	Clemens Alexandrinus	Quis dives salvetur	Theology	Koine	Perseus	CC BY-SA 4.0	XML	10793	6416	NA	NA	NA
1708	0555-007	101	300	Clemens Alexandrinus	Excerpta ex Theodoto	Theology	Koine	First1K	CC BY-SA 4.0	XML	9007	6413 / 8985	NA	NA	NA
1709	0555-008	101	300	Clemens Alexandrinus	Fragmenta	Theology	Koine	Perseus	CC BY-SA 4.0	XML	777	2026 / 16027	NA	NA	NA
1715	0592-001	101	300	Hermogenes	Progymnasmata	Rhetoric	Attic/Koine	First1K	CC BY-SA 4.0	XML	4730	5279	NA	NA	NA
1716	0592-002	101	300	Hermogenes	Περὶ στάσεων	Rhetoric	Attic/Koine	First1K	CC BY-SA 4.0	XML	12316	11265	NA	NA	NA
1717	0592-003	101	300	Hermogenes	Περὶ εὑρέσεως	Rhetoric	Attic/Koine	First1K	CC BY-SA 4.0	XML	23966	5627	NA	NA	NA
1718	0592-004	101	300	Hermogenes	Περὶ ἰδεῶν λόγου	Rhetoric	Attic/Koine	First1K	CC BY-SA 4.0	XML	46717	5626	NA	NA	NA
1719	0592-005	101	300	Hermogenes	Περὶ μεθόδου δεινότητος	Rhetoric	Attic/Koine	First1K	CC BY-SA 4.0	XML	7599	12668	NA	NA	NA
1720	0015-001	101	300	Herodianus	Ab excessu divi Marci	History		First1K	CC BY-SA 4.0	XML	53141	6469	NA	NA	NA
1725	0024-001	101	300	Oppianus	Cynegetica	Scientific Poetry	Ionic/Epic	Perseus	CC BY-SA 4.0	XML	15894	5277	NA	NA	NA
1726	2042-001	101	300	Origenes	Contra Celsum	Theology	Koine	Perseus	CC BY-SA 4.0	XML	188817	892	NA	NA	NA
1728	2042-005	101	300	Origenes	Commentarii in evangelium Joannis	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	176596	14106	NA	NA	NA
1729	2042-006	101	300	Origenes	Fragmenta in evangelium Joannis	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	25664	15368	NA	NA	NA
1730	2042-007	101	300	Origenes	Exhortatio ad martyrium	Theology	Koine	Perseus	CC BY-SA 4.0	XML	14701	6450	NA	NA	NA
1731	2042-008	101	300	Origenes	De oratione	Theology	Koine	Perseus	CC BY-SA 4.0	XML	33918	6447	NA	NA	NA
1732	2042-009	101	300	Origenes	In Jeremiam	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	67088	14393	NA	NA	NA
1733	2042-010	101	300	Origenes	Fragmenta in Jeremiam	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	9786	15369	NA	NA	NA
1734	2042-011	101	300	Origenes	Fragmenta in Lamentationes	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	12172	12736	NA	NA	NA
1735	2042-012	101	300	Origenes	Fragmentum in Lamentationes	Commentary	Koine	First1K	CC BY-SA 4.0	XML	186	12736	NA	NA	NA
1736	2042-013	101	300	Origenes	De engastrimytho	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	4324	15370	NA	NA	NA
1737	2042-014	101	300	Origenes	Fragmenta in librum primum Regnorum	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	2216	15371	NA	NA	NA
1738	2042-015	101	300	Origenes	Fragmentum in librum primum Regnorum	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	95	15372	NA	NA	NA
1739	2042-016	101	300	Origenes	Homiliae in Lucam	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	14469	2350	NA	NA	NA
1740	2042-018	101	300	Origenes	Dialogus cum Heraclide	Theology	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	6667	1444	NA	NA	NA
1742	2042-020	101	300	Origenes	Philocalia sive Ecloga de operibus Origenis a Basilio et Gregorio Nazianzeno facta	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	16164	15374	NA	NA	NA
1743	2042-022	101	300	Origenes	Homiliae in Genesim	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	1187	1165	NA	NA	NA
1744	2042-023	101	300	Origenes	Homiliae in Exodum	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	1121		NA	NA	NA
1745	2042-024	101	300	Origenes	Homiliae in Leviticum	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	1884	1285	NA	NA	NA
1746	2042-025	101	300	Origenes	In Jesu Nave homiliae xxvi	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	5441	2581	NA	NA	NA
1747	2042-026	101	300	Origenes	Libri x in Canticum canticorum	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	3585		NA	NA	NA
1748	2042-027	101	300	Origenes	Homiliae in Ezechielem	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	1753	16028	NA	NA	NA
1749	2042-028	101	300	Origenes	Commentariorum series in evangelium Matthaei	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	5084	15376	NA	NA	NA
1750	2042-029	101	300	Origenes	Commentarium in evangelium Matthaei	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	25681	1359	NA	NA	NA
1751	2042-030	101	300	Origenes	Commentarium in evangelium Matthaei	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	104758	15377	NA	NA	NA
1752	2042-033	101	300	Origenes	Epistula ad Gregorium Thaumaturgum	Epistolography	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	944	6449	NA	NA	NA
1754	2042-040	101	300	Origenes	Epistula ad ignotum	Epistolography	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	136	16030	NA	NA	NA
1758	2042-045	101	300	Origenes	Epistula ad Africanum	Epistolography	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	6223	6448	NA	NA	NA
1759	2042-046	101	300	Origenes	De resurrectione libri ii	Theology	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	297	15856	NA	NA	NA
1760	2042-047	101	300	Origenes	Commentarii in Genesim	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	7910	1196	NA	NA	NA
1761	2042-048	101	300	Origenes	Selecta in Genesim	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	12225	15378	NA	NA	NA
1762	2042-049	101	300	Origenes	Fragmenta ex commentariis in Exodum	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	3969	3418	NA	NA	NA
1763	2042-050	101	300	Origenes	Selecta in Exodum	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	3887	15379	NA	NA	NA
1764	2042-051	101	300	Origenes	Selecta in Leviticum	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	1798	15380	NA	NA	NA
1765	2042-052	101	300	Origenes	Selecta in Numeros	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	2076	15381	NA	NA	NA
1766	2042-053	101	300	Origenes	Selecta in Deuteronomium	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	2986	15382	NA	NA	NA
1767	2042-054	101	300	Origenes	Selecta in Jesu Nave	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	1132	15383	NA	NA	NA
1768	2042-055	101	300	Origenes	Selecta in Judices	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	344	15384	NA	NA	NA
1769	2042-056	101	300	Origenes	In Ruth	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	64	15857	NA	NA	NA
1770	2042-057	101	300	Origenes	Homiliae in Job	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	4288	15385	NA	NA	NA
1772	2042-059	101	300	Origenes	Fragmenta ex commentariis in Proverbia	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	4046	16033	NA	NA	NA
1773	2042-060	101	300	Origenes	In Canticum canticorum	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	176	16034	NA	NA	NA
1774	2042-061	101	300	Origenes	Fragmenta ex commentariis in Ezechielem	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	496	15386	NA	NA	NA
1775	2042-062	101	300	Origenes	Selecta in Ezechielem	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	13447	267	NA	NA	NA
1776	2042-063	101	300	Origenes	Fragmentum ex commentariis in Osee	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	698	16035	NA	NA	NA
1777	2042-064	101	300	Origenes	Fragmentum ex homiliis in Acta apostolorum	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	216	16036	NA	NA	NA
1778	2042-065	101	300	Origenes	In epistulam ad Hebraeos homiliae	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	195	16037	NA	NA	NA
1779	2042-066	101	300	Origenes	Adnotationes in Genesim	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	765	15387	NA	NA	NA
1780	2042-067	101	300	Origenes	Adnotationes in Exodum	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	291	15388	NA	NA	NA
1781	2042-068	101	300	Origenes	Adnotationes in Leviticum	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	764	15389	NA	NA	NA
1782	2042-069	101	300	Origenes	Adnotationes in Numeros	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	261	15390	NA	NA	NA
1783	2042-070	101	300	Origenes	Adnotationes in Deuteronomium	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	2685	15391	NA	NA	NA
1784	2042-071	101	300	Origenes	Adnotationes in Jesu filium Nave	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	201	15392	NA	NA	NA
1785	2042-072	101	300	Origenes	Adnotationes in Judices	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	239	15393	NA	NA	NA
1786	2042-073	101	300	Origenes	Homiliae in Job	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	10030	15394	NA	NA	NA
1787	2042-074	101	300	Origenes	Excerpta in Psalmos	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	10425	15395	NA	NA	NA
1788	2042-075	101	300	Origenes	Expositio in Proverbia	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	21229	15396	NA	NA	NA
1789	2042-076	101	300	Origenes	Scholia in Canticum canticorum	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	8196	15397	NA	NA	NA
1790	2042-077	101	300	Origenes	Scholia in Matthaeum	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	5214	15398	NA	NA	NA
1791	2042-078	101	300	Origenes	Scholia in Lucam	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	13442	15399	NA	NA	NA
1792	2042-079	101	300	Origenes	Commentarii in evangelium Joannis	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	70532	16038	NA	NA	NA
1793	2042-086	101	300	Origenes	Homiliae in Job	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	7417	16039	NA	NA	NA
1795	0638-001	101	300	Flavius Philostratus	Vita Apollonii	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	100923	5712	NA	NA	NA
1796	0638-003	101	300	Flavius Philostratus	Vitae sophistarum	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	33452	485	NA	NA	NA
1797	0638-004	101	300	Flavius Philostratus	Heroicus	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	25261	5710	NA	NA	NA
1798	0638-005	101	300	Flavius Philostratus	Nero	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1143	11991	NA	NA	NA
1799	0638-006	101	300	Flavius Philostratus	Epistulae et dialexeis	Epistolography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	8914	11992	NA	NA	NA
1800	0638-007	101	300	Flavius Philostratus	De gymnastica	History	Attic/Koine	Perseus	CC BY-SA 4.0	XML	8774	281	NA	NA	NA
1801	0638-009	101	300	Flavius Philostratus	Epigramma	Lyric poetry		Perseus	CC BY-SA 4.0	XML	54	11993	NA	NA	NA
1802	1600-001	101	300	Philostratus Major	Imagines	Art		Perseus	CC BY-SA 4.0	XML	26321	5711	NA	NA	NA
1803	0094-002	101	300	Pseudo-Plutarchus	De musica	Music		Perseus	CC BY-SA 4.0	XML	8933	5750	NA	NA	NA
1804	1665-001	101	300	Seniores Apud Irenaeum	Reliquiae plurium anonymorum	Theology	Koine	First1K	CC BY-SA 4.0	XML	373	15197	NA	NA	NA
1807	1666-001	101	300	Sententiae Sexti	Sententiae Sexti	Philosophy		https://www.hs-augsburg.de/~harsch/augustana.html	NA	TXT	4331	3040	NA	NA	NA
1808	0544-001	101	300	Sextus Empiricus	Pyrrhoniae hypotyposes	Philosophy		http://remacle.org	NA	TXT	59003		NA	NA	NA
1810	1702-001	101	300	Testamentum Jobi	Testamentum Jobi	Religious Narrative	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	7696	11192	NA	NA	NA
1811	0641-001	101	300	Xenophon	Ephesiaca	Narrative		Perseus	CC BY-SA 4.0	XML	19250	4491	NA	NA	NA
1819	0090-001	201	300	Agathemerus	Geographiae informatio	Geography		Perseus	CC BY-SA 4.0	XML	2323	4	Pedalion Trees	https://github.com/perseids-publications/pedalion-trees/	Eline De Vocht, Alek Keersmaekers, Toon Van Hal
1828	1286-001	201	300	Corpus Hermeticum	Poimandres	Philosophy		https://el.wikisource.org	CC-BY-SA 3.0	TXT	2676	15327	NA	NA	NA
1829	1286-002	201	300	Corpus Hermeticum	Dialogus	Philosophic Dialogue		https://el.wikisource.org	CC-BY-SA 3.0	TXT	1574	15328	NA	NA	NA
1830	1286-003	201	300	Corpus Hermeticum	Hieros logos	Philosophy		https://el.wikisource.org	CC-BY-SA 3.0	TXT	352	15329	NA	NA	NA
1831	1286-004	201	300	Corpus Hermeticum	Πρὸς Τὰτ ὁ κρατὴρ ἢ μονάς	Philosophic Dialogue		https://el.wikisource.org	CC-BY-SA 3.0	TXT	1035	15330	NA	NA	NA
1832	1286-005	201	300	Corpus Hermeticum	Πρὸς Τὰτ υἱὸν ὅτι ἀφανὴς θεὸς φανερώτατός ἐστιν	Philosophic Dialogue		https://el.wikisource.org	CC-BY-SA 3.0	TXT	1274	15331	NA	NA	NA
1833	1286-006	201	300	Corpus Hermeticum	Ὅτι ἐν μόνῳ τῷ θεῷ τὸ ἀγαθόν ἐστιν, ἀλλαχόθι δὲ οὐδαμοῦ	Philosophic Dialogue		https://el.wikisource.org	CC-BY-SA 3.0	TXT	894	15332	NA	NA	NA
1834	1286-007	201	300	Corpus Hermeticum	Ὅτι μέγιστον κακὸν ἐν ἀνθρώποις ἡ περὶ τοῦ θεοῦ ἀγνωσία	Philosophy		https://el.wikisource.org	CC-BY-SA 3.0	TXT	287	15333	NA	NA	NA
1835	1286-008	201	300	Corpus Hermeticum	Ὅτι οὐδὲν τῶν ὄντων ἀπόλλυται, ἀλλὰ τὰς μεταβολὰς ἀπωλείας καὶ θανάτους πλανώμενοι λέγουσιν	Philosophic Dialogue		https://www.hs-augsburg.de/~harsch/augustana.html	NA	TXT	529	15334	NA	NA	NA
1836	1286-009	201	300	Corpus Hermeticum	Περὶ νοήσεως καὶ αἰσθήσεως. [ὅτι ἐν μόνῳ τῷ θεῷ τὸ καλὸν καὶ ἀγαθόν ἐστιν, ἀλλαχόθι δὲ οὐδαμοῦ]	Philosophic Dialogue		https://www.hs-augsburg.de/~harsch/augustana.html	NA	TXT	1125	15335	NA	NA	NA
1837	1286-010	201	300	Corpus Hermeticum	Κλείς	Philosophic Dialogue		https://el.wikisource.org	CC-BY-SA 3.0	TXT	2781	15336	NA	NA	NA
1838	1286-011	201	300	Corpus Hermeticum	Νοῦς πρὸς Ἑρμῆν	Philosophic Dialogue		https://www.hs-augsburg.de/~harsch/augustana.html	NA	TXT	2576	15337	NA	NA	NA
1839	1286-012	201	300	Corpus Hermeticum	Περὶ νοῦ κοινοῦ πρὸς Τάτ	Philosophic Dialogue		https://www.hs-augsburg.de/~harsch/augustana.html	NA	TXT	2410	15338	NA	NA	NA
1840	1286-013	201	300	Corpus Hermeticum	Πρὸς τὸν υἱὸν Τὰτ ἐν ὄρει λόγος ἀπόκρυφος, περὶ παλιγγενεσίας καὶ σιγῆς ἐπαγγελίας	Philosophic Dialogue		http://ldysinger.stjohnsem.edu	NA	TXT	2162	15339	NA	NA	NA
1845	0004-001	201	300	Diogenes Laertius	Vitae philosophorum	Biography		Perseus	CC BY-SA 4.0	XML	130661	131	NA	NA	NA
1846	0004-002	201	300	Diogenes Laertius	Epigrammata	Lyric poetry		Perseus	CC BY-SA 4.0	XML	1244	12607	NA	NA	NA
1857	2063-005	201	300	Gregorius Thaumaturgus	Epistula canonica	Epistolography		https://el.orthodoxwiki.org	CC BY-SA 2.5	TXT	1205	15905	NA	NA	NA
1868	0658-001	201	300	Heliodorus	Aethiopica	Narrative	Attic/Koine	First1K	CC BY-SA 4.0	XML	89151	509	NA	NA	NA
1869	0658-002	201	300	Heliodorus	Epigrammata	Lyric poetry	Aeolic	Perseus	CC BY-SA 4.0	XML	102	13951	NA	NA	NA
1920	2115-060	201	300	Hippolytus	Refutatio omnium haeresium	Theology	Koine	First1K	CC BY-SA 4.0	XML	81518		NA	NA	NA
1921	2178-001	201	300	Cassius Longinus	Ars rhetorica	Rhetoric		First1K	CC BY-SA 4.0	XML	6311	8144	NA	NA	NA
1922	2178-002	201	300	Cassius Longinus	Excerpta	Rhetoric		First1K	CC BY-SA 4.0	XML	748	15738	NA	NA	NA
1923	2583-001	201	300	Manetho	Apotelesmatica	Scientific Poetry	Ionic/Epic	First1K	CC BY-SA 4.0	XML	22992	985	NA	NA	NA
1924	2009-001	201	300	Vitae Sancti Marini	Martyrium Marini	Religious Narrative	Koine	https://www.hs-augsburg.de/~harsch/augustana.html	NA	TXT	293	16016	NA	NA	NA
1925	2016-001	201	300	Vitae Sanctorum Perpetuae Et Felicitatis	Passio Perpetuae et Felicitatis	Religious Narrative	Koine	http://users.uoa.gr/~nektar	NA	TXT	4566	15188	NA	NA	NA
1926	2007-001	201	300	Vitae Sanctorum Potamiaenae Et Basilidis	Martyrium Potamiaenae et Basilidis	Religious Narrative	Koine	https://www.hs-augsburg.de/~harsch/augustana.html	NA	TXT	421	16015	NA	NA	NA
1928	0581-001	201	300	Paradoxographus Palatinus	Admiranda	Paradoxography		https://sententiaeantiquae.com	NA	TXT	685	15762	NA	NA	NA
1930	0077-001	201	300	Periplus Maris Magni	Stadiasmus sive periplus Maris Magni	Geography		First1K	CC BY-SA 4.0	XML	6693	197	NA	NA	NA
1931	0652-001	201	300	Philostratus Junior	Imagines	Art	Attic/Koine	Perseus	CC BY-SA 4.0	XML	8053	941	NA	NA	NA
1932	2000-001	201	300	Plotinus	Enneades	Philosophy	Attic/Koine	First1K	CC BY-SA 4.0	XML	246704	5878	NA	NA	NA
1933	2034-001	201	300	Porphyrius	Vita Plotini	Biography		http://remacle.org	NA	TXT	9190	6476	NA	NA	NA
1934	2034-002	201	300	Porphyrius	Vita Pythagorae	Biography		First1K	CC BY-SA 4.0	XML	6551	11872	NA	NA	NA
1935	2034-003	201	300	Porphyrius	De abstinentia	Philosophy		http://remacle.org	NA	TXT	39825	31	NA	NA	NA
1936	2034-004	201	300	Porphyrius	De antro nympharum	Commentary		http://remacle.org	NA	TXT	5554	15956	NA	NA	NA
1937	2034-005	201	300	Porphyrius	Ad Marcellam	Philosophy		First1K	CC BY-SA 4.0	XML	5186	14100	NA	NA	NA
1938	2034-006	201	300	Porphyrius	Isagoge sive quinque voces	Commentary		http://www.logicmuseum.com	GNU General Public License	TXT	6369	2379	NA	NA	NA
1940	2034-008	201	300	Porphyrius	Sententiae ad intelligibilia ducentes	Philosophy		https://el.wikisource.org	CC-BY-SA 3.0	TXT	8659	14101	NA	NA	NA
1954	2034-028	201	300	Porphyrius	Introductio in tetrabiblum Ptolemaei	Astronomy/Astrology		http://www.astrologicon.org	NA	TXT	9671	14104	NA	NA	NA
1960	2046-001	201	300	Quintus	Posthomerica	Epic poetry	Ionic/Epic	Perseus	CC BY-SA 4.0	XML	69034	6481	NA	NA	NA
1961	2679-001	201	300	Testamentum Salomonis	Testamentum Salomonis	Religious Narrative	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	9298		NA	NA	NA
1962	2679-002	201	300	Testamentum Salomonis	Testamentum Salomonis	Religious Narrative	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	85		NA	NA	NA
1968	2027-001	201	300	Valerius Apsines	Ars rhetorica	Rhetoric		First1K	CC BY-SA 4.0	XML	21927	5855	NA	NA	NA
1969	2027-002	201	300	Valerius Apsines	Περὶ τῶν ἐσχηματισμένων προβλημάτων	Rhetoric		First1K	CC BY-SA 4.0	XML	2128	15470	NA	NA	NA
1970	2135-001	201	400	Alypius	Isagoge musica	Music		First1K	CC BY-SA 4.0	XML	5002	13009 / 13010	NA	NA	NA
1971	2243-001	201	400	Apocalypsis Sedrach	Apocalypsis Sedrach	Religious Prophecy	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	2741	16011	NA	NA	NA
1972	2136-001	201	400	Bacchius Geron	Isagoge artis musicae	Music		First1K	CC BY-SA 4.0	XML	4108	11831	NA	NA	NA
1975	2137-001	201	400	Gaudentius	Harmonica introductio	Music		First1K	CC BY-SA 4.0	XML	5446	13011 / 13012	NA	NA	NA
1976	1386-001	201	400	Historia Alexandri Magni	Recensio α sive Recensio vetusta	Narrative		http://attalus.org	NA	TXT	38750	515	NA	NA	NA
1978	2023-002	201	400	Iamblichus	Protrepticus	Philosophy		First1K	CC BY-SA 4.0	XML	29294	6068	NA	NA	NA
1984	2586-001	201	400	Menander	Διαίρεσις τῶν ἐπιδεικτικῶν	Rhetoric		https://eprints.ucm.es/id/eprint/51591	NA	TXT	10478	15350	NA	NA	NA
1985	2586-002	201	400	Menander	Περὶ ἐπιδεικτικῶν	Rhetoric		https://eprints.ucm.es/id/eprint/51591	NA	TXT	22476	15351	NA	NA	NA
1986	2959-001	201	400	Methodius Episcopus	Symposium sive Convivium decem virginum	Philosophic Dialogue		https://edoc.ub.uni-muenchen.de/22522/	NA	TXT	32608	1417	NA	NA	NA
1987	2959-002	201	400	Methodius Episcopus	De Libero Arbitrio	Philosophic Dialogue		First1K	CC BY-SA 4.0	XML	8251	15353	NA	NA	NA
1988	2959-005	201	400	Methodius Episcopus	De Creatis (Fragmenta Ap. Photium, Bibl. Cod. 235)	Philosophic Dialogue		First1K	CC BY-SA 4.0	XML	2198	15356	NA	NA	NA
1991	2966-002	201	400	Phileas	Epistula ad Thmuitanos	Epistolography		https://www.hs-augsburg.de/~harsch/augustana.html	NA	TXT	739	15903	NA	NA	NA
1993	0094-001	201	400	Pseudo-Plutarchus	De fluviis	Geography		First1K	CC BY-SA 4.0	XML	7438	518	NA	NA	NA
1994	0094-003	201	400	Pseudo-Plutarchus	Placita philosophorum	History		Perseus	CC BY-SA 4.0	XML	17532	986 / 6543	NA	NA	NA
1996	0647-001	201	400	Triphiodorus	Ἅλωσις Ἰλίου	Epic poetry	Ionic/Epic	Perseus	CC BY-SA 4.0	XML	4840	1034	NA	NA	NA
2065	0096-002a	-800	800	Aesopus et Aesopica	Fabulae	Narrative		https://obvil.sorbonne-universite.fr/corpus/fabula-numerica/anonymes_chambry	CC BY-NC-ND 3.0	TXT	80361		Perseus Ancient Greek Dependency Treebank	https://github.com/PerseusDL/treebank_data	Giuseppe G. A. Celano, Gregory R. Crane, Bridget Almas, Yoana Ivanova, Polina Yordanova
2066	0096-002b	-800	800	Aesopus et Aesopica	Fabulae	Narrative		First1K	CC BY-SA 4.0	XML	48460		Pedalion Trees	https://github.com/perseids-publications/pedalion-trees/	Colin Swaelens, Eva Uffing, Sanderijn Gijbels, Yoran Joosten, Alek Keersmaekers, Toon Van Hal
2068	2003-001	301	400	Flavius Claudius Julianus Imperator	Ἐγκώμιον εἰς τὸν αὐτοκράτορα Κωνστάντιον	Oratory		Perseus	CC BY-SA 4.0	XML	13052	6001	Pedalion Trees	https://github.com/perseids-publications/pedalion-trees/	Jonas Roose, Alek Keersmaekers, Toon Van Hal
2069	2236-001	301	400	Paeanius	Breviarium ab urbe condita	History		First1K	CC BY-SA 4.0	XML	26295	8548	Pedalion Trees	https://github.com/perseids-publications/pedalion-trees/	Yoran Joosten, Alek Keersmaekers, Toon Van Hal
2070	4029-001	501	600	Procopius	De bellis	History		http://remacle.org	NA	TXT	252560	5796	Pedalion Trees	https://github.com/perseids-publications/pedalion-trees/	Yordi Lenaerts, Ann-Sophie Vrielynck, Yoran Joosten, Alek Keersmaekers, Toon Van Hal
2071	1443-001	1	200	Ignatius	Epistulae vii genuinae	Epistolography		First1K	CC BY-SA 4.0	XML	9127	816	NA	NA	NA
2072	1484-001	101	200	Vitae Sancti Polycarpi	Epistula ecclesiae Smyrnensis de martyrio sancti Polycarpi	Epistolography		First1K	CC BY-SA 4.0	XML	3061	15189	NA	NA	NA
